path,label,source,split
data/guardrail/negatives/coco/0059.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0925.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0706.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0480.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0294.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0106.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0645.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0840.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0088.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0045.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0982.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0487.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0166.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0460.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0655.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0198.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0220.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0857.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0082.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0534.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0680.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0283.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0247.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0584.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0304.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0737.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0419.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0266.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0668.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0900.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0633.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0970.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0502.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0674.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0599.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0147.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0385.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0812.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0797.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0055.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0615.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0340.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0316.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0140.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0564.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0162.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0345.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0381.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0950.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0786.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0816.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0378.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0412.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0433.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0064.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0457.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0917.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0098.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0704.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0776.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0087.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0314.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0176.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0823.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0029.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0929.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0566.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0430.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0226.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0421.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0020.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0808.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0422.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0983.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0368.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0576.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0333.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0738.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0264.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0038.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0927.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0025.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0148.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0568.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0741.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0024.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0033.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0414.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0688.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0155.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0662.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0617.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0751.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0889.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0516.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0360.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0612.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0343.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0349.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0594.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0160.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0635.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0161.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0011.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0921.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0145.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0760.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0627.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0905.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0560.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0334.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0469.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0890.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0675.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0427.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0518.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0919.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0935.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0531.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0570.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0883.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0238.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0268.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0061.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0821.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0544.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0702.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0872.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0795.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0026.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0554.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0517.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0049.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0221.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0318.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0906.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0279.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0696.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0097.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0810.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0365.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0167.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0317.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0122.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0119.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0586.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0019.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0299.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0801.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0323.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0047.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0100.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0856.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0916.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0496.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0102.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0951.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0445.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0870.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0488.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0637.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0023.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0608.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0267.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0713.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0538.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0181.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0946.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0239.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0722.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0066.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0835.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0991.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0141.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0406.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0535.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0956.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0530.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0528.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0629.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0862.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0994.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0128.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0501.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0192.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0395.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0302.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0783.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0585.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0887.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0571.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0556.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0322.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0597.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0177.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0651.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0200.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0793.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0894.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0210.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0260.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0153.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0968.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0240.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0337.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0464.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0213.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0450.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0356.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0328.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0558.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0583.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0974.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0764.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0015.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0080.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0371.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0037.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0609.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0027.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0836.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0524.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0984.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0975.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0290.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0813.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0326.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0461.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0462.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0107.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0426.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0489.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0643.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0607.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0510.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0150.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0687.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0877.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0834.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0030.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0529.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0068.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0989.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0285.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0842.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0961.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0104.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0550.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0511.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0610.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0620.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0683.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0692.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0476.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0551.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0868.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0455.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0324.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0732.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0936.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0778.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0962.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0988.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0736.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0871.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0281.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0214.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0397.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0667.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0475.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0473.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0325.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0470.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0854.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0246.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0477.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0729.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0981.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0402.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0587.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0923.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0065.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0802.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0562.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0074.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0142.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0447.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0295.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0519.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0034.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0244.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0228.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0199.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0757.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0578.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0858.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0401.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0957.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0548.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0386.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0711.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0580.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0338.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0734.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0138.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0671.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0178.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0400.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0319.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0154.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0396.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0341.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0590.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0669.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0347.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0775.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0451.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0171.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0864.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0219.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0091.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0077.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0309.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0881.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0727.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0184.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0060.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0602.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0315.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0709.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0182.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0498.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0472.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0408.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0815.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0828.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0660.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0057.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0366.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0721.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0467.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0750.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0876.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0992.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0335.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0965.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0075.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0998.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0484.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0116.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0012.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0656.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0804.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0072.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0212.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0261.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0953.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0614.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0824.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0553.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0928.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0574.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0063.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0424.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0826.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0542.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0354.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0886.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0028.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0124.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0079.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0903.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0941.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0665.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0495.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0508.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0922.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0766.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0879.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0944.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0071.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0664.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0897.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0800.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0691.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0173.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0492.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0376.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0277.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0987.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0803.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0004.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0405.jpg,not_smear,coco,train
data/guardrail/negatives/coco/0463.jpg,not_smear,coco,train
